sample.n,id.string,site,plot,rep,depth,treatment,date.collected,BD,MC60,MC25,WEPw,WEPd,LysedCellP,frac.1.KCL.Pi,frac.2b.NaOH.Po,frac.2a.NaOH.Pi,frac.3.HCl.Pi,frac.4.Residue.P,frac.TP,Ca.3051a,Mg.3051a,Al.3051a,Fe.3051a,P.3051a,frac.Error,frac.Po,frac.Pi,TP.ign,HCl.Pi,HCl.Po,LOI,POXC,APA,TC,TN,Ox.P,Ox.Al,Ox.Fe,Ox.Mn,Ox.PSR,Ox.SPSC,fracOx.Al,fracOx.Fe,fracOx.P,MM.Al,MM.Fe,MM.P,pH,clay,silt,sand,year.core.n.depth,core.n,core.ID,site.n,field.rep,site.name,rst.yr,cls.yr,sample.date,P.1MKCl,BD.sd,Ox/IP,notes.x,lon,lat,project.x,site.plot,count_n,count_y,count_c,count_h,count_obs,frac_farmed,last_yr_y,first_yr_n,last_yr_farmed,last_yr_range,1991...12,1992...13,1993...14,1994...15,1995...16,1996...17,1997...18,1998...19,1999...20,2000...21,2001...22,2002...23,2003...24,2004...25,2005...26,2006...27,2007...28,2008...29,2009...30,2010...31,2011...32,2012...33,2013...34,2014...35,2015...36,2016...37,2017...38,2018...39,2019...40,2020...41,...42,2020...43,2019...44,2018...45,2017...46,2016...47,2015...48,2014...49,2013...50,2012...51,2011...52,2010...53,2009...54,2008...55,2007...56,2006...57,2005...58,2004...59,2003...60,2002...61,2001...62,2000...63,1999...64,1998...65,1997...66,1996...67,1995...68,1994...69,1993...70,1992...71,1991...72,sample.type,project.y,smpl.date,smpl.yr,notes.y,YSF,na.rm,equipment,lon.x,lat.x,description,project,lon1,lat1,lon2,lat2,lon3,lat3,index,name,lon.y,lat.y,elevation,collection start,collection end,solution status,lateral rms,sample count,antenna height,prior,WFPS,HCl.PSR
65,OCD.2.CTRL.3,OCD,2,3,0-5cm,CTRL,2019-07-09T00:00:00Z,0.36341420682956665,0.6177167219327333,0.5968109339407746,0.2367321253100878,NA,-0.2367321253100878,0.16585284273206743,594.4482856190655,200.9660834703356,178.5193680808819,411.15246436391084,1385.2520543769258,3650.294695481336,5700.392927308448,20211.198428290765,27553.045186640473,1199.4106090373282,15.494397326430004,1005.6007499829764,379.65130439394954,1252.8749503311258,422.54593059936906,830.3290197317567,0.1788079470198628,NA,NA,NA,NA,675.2048184212297,1831.113668633401,4935.120804689411,247.38607528680598,0.139668700549005,786.813288719955,0.09059896547600498,0.17911344358707335,0.5629471786673315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.2,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.2601654562995885,0.08740524273371852
66,OCD.2.CTRL.3,OCD,2,3,5-10cm,CTRL,2019-07-09T00:00:00Z,0.5992364739993967,0.49713277459197186,0.4737270875763748,0.2521918197767145,NA,-0.2521918197767145,0.1298997912455703,607.8281213161832,82.51707566235282,387.648071166776,271.05320748173426,1349.1763754182919,3204.3650793650795,5440.476190476191,20098.214285714286,27964.28571428571,1050.595238095238,28.420187575225516,878.8813287979175,470.2950466203744,1153.8597000000002,312.8372,841.0225000000003,0.13666666666666757,NA,NA,NA,NA,597.6935139374444,1732.4319042754732,4879.734694961809,181.8599966219377,0.12742992341229645,793.1689115604252,0.0861982999906055,0.17449881412379395,0.5689094070339414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.2,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.3849469873169802,0.06669776316275967
67,OCD.2.CTRL.3,OCD,2,3,10-15cm,CTRL,2019-07-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3743.7619961612277,6037.428023032629,23610.364683301344,31339.731285988484,977.9270633397311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.2,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",NA,NA
68,OCD.3.CTRL.N,OCD,3,N,0-5cm,CTRL,2019-07-09T00:00:00Z,0.4466705278644354,0.438226431338786,0.47930895942145446,0.25603426208643065,NA,-0.25603426208643065,0.16330841418384293,545.2464156594052,102.24713516246452,279.7093768908426,385.4134621585389,1312.779698285435,3915.2397260273983,6115.5821917808225,20988.8698630137,29044.52054794521,1010.2739726027398,29.942939626897275,930.6598778179441,382.11982046749097,1243.372,371.475,871.897,0.16666666666665877,853.5511892450878,NA,NA,NA,635.3879153700581,1968.590577277154,6318.635419574285,843.3234650240378,0.11034776577346776,1028.4097149442377,0.09379211887659455,0.21754999911752046,0.6289263433493455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.3,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.2354248467136328,0.06451403197812632
69,OCD.3.CTRL.N,OCD,3,N,5-10cm,CTRL,2019-07-09T00:00:00Z,0.7556286427431037,0.36242424242424254,0.344671201814059,0.1038672983328459,NA,-0.1038672983328459,0.14241460837701364,475.7911473355244,56.280821882849345,270.6522793478548,336.65770388819345,1139.524367062799,3544.921875,6371.09375,21315.429687500004,31403.3203125,954.1015625,19.434283712620896,812.4488512237178,327.07551583908116,1183.6625806451614,348.86090909090905,834.8016715542524,0.2258064516129025,364.61633919338163,NA,NA,NA,598.9620205391149,2043.2731249935637,7099.481834306606,783.7843356751773,0.09543613698104458,1167.2690355102945,0.09585887570410083,0.2260742419482528,0.6277759560205257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.3,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.38309493224785307,0.05558605782277225
70,OCD.3.CTRL.S,OCD,3,S,0-5cm,CTRL,2019-07-09T00:00:00Z,0.43840545729287456,0.4129780833691448,0.41902931283037,0.10653009559275999,NA,-0.10653009559275999,0.1552000587550263,444.69330698566665,90.45305370764804,286.8385824133231,405.0122504662184,1227.1523936316112,4303.262955854127,6423.2245681381955,21403.071017274473,31019.193857965452,1079.6545105566217,13.661581703479023,849.705557451885,377.4468361797262,1104.0409539473685,286.5836458333334,817.4573081140352,0.12828947368420435,NA,NA,NA,NA,602.762632122182,1771.6596037592135,6140.07707021158,899.9413400717069,0.11094269404155986,974.1193032085307,0.08277595314846652,0.1979444436346905,0.5582921445967234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.3,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.21694184050792645,0.052747731930663934
71,OCD.3.CTRL.S,OCD,3,S,5-10cm,CTRL,2019-07-09T00:00:00Z,0.6737972590364879,0.3427860696517413,0.3357041251778093,0.06563056728320023,NA,-0.06563056728320023,0.10194527365632096,450.81499733838007,60.13212533265046,298.4471272066616,347.1434210019212,1156.6396161532698,3478.6821705426355,6115.31007751938,20168.60465116279,30657.945736434107,982.5581395348837,17.71716803453397,797.9584183403013,358.6811978129684,1044.9824506578948,252.5218032786885,792.4606473792063,0.1019736842105229,NA,NA,NA,NA,562.4669586061682,1823.577207790715,6498.0609000915465,706.6783144069217,0.09883659309594196,1051.640105541592,0.09041662719515797,0.2119535651851979,0.5724515791731416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.3,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.3097182388507126,0.04437308598598905
72,OCD.4.CTRL.N,OCD,4,N,0-5cm,CTRL,2019-07-09T00:00:00Z,0.5294062746683593,0.4704359085023739,0.46023818670764505,0.1265639057045357,NA,-0.1265639057045357,0.12464996626092141,504.57163208711273,74.96733653970276,146.77240239017277,386.52027545446015,1112.9562964377092,4557.199211045365,5368.836291913215,19150.887573964497,24679.48717948718,990.1380670611439,12.404151851378202,891.0919075415729,221.86438889613646,1064.31,352.18392857142857,712.1260714285713,0.2592592592592573,910.6349534643227,NA,NA,NA,518.5805278150211,1789.9772322829083,5216.9402472290785,406.74200716254967,0.10490980902806119,888.6919623216594,0.09346706388253097,0.21138770871889254,0.523745672514374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.3112274901414799,0.07124746631898254
73,OCD.4.CTRL.N,OCD,4,N,5-10cm,CTRL,2019-07-09T00:00:00Z,0.5851759315159815,0.40208522212148684,0.3894436519258203,0.1165922766003191,NA,-0.1165922766003191,0.10643883503342753,502.49635945688874,44.89146460942415,146.15279240324395,295.73222467725645,989.3792799818468,3551.080550098232,5065.81532416503,19124.75442043222,24241.650294695482,926.3261296660118,6.806798199524931,798.2285841341452,191.1506958477015,1097.9669999999999,289.9,808.0669999999999,0.2333333333333128,516.0124095139607,NA,NA,NA,525.8980053495906,1896.5518118054845,5376.996528726611,316.01504913381376,0.10203539861922098,931.480426731197,0.09916738119153441,0.2218081881126384,0.5677244638874689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.301972494745146,0.056246766024618824
74,OCD.4.CTRL.S,OCD,4,S,0-5cm,CTRL,2019-07-09T00:00:00Z,0.5156139638577008,0.42939353696325805,0.4203233256351039,0.1955442102067662,NA,-0.1955442102067662,0.15683800303762063,388.7833381238869,65.51212471391342,118.3447076624526,313.9570621296784,886.7540706329689,4239.043824701195,4993.027888446215,17870.517928286852,23369.521912350596,769.9203187250996,15.174784853234257,702.7404002535652,184.01367037940364,847.98465,210.3439,637.64075,0.13666666666666757,NA,NA,NA,NA,410.4907940237667,1693.4091726446509,5653.2691442834785,325.8132529395472,0.08090444794756285,973.5407128654209,0.09475993809693621,0.2419077790930662,0.5331600998704551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.2748862880160909,0.041457098079651616
75,OCD.4.CTRL.S,OCD,4,S,5-10cm,CTRL,2019-07-09T00:00:00Z,0.7470821823726992,0.36738351254480284,0.4529247910863509,0.12924360343563612,NA,-0.12924360343563612,0.21564472402158025,395.5587491643962,45.09093463986864,98.6787924469064,262.1361601957376,801.6802811709304,3412.2287968441815,4841.222879684418,18694.280078895463,22950.69033530572,694.2800788954634,15.46929049819937,657.6949093601338,143.98537181079664,776.2158469055374,192.90521739130435,583.3106295142331,0.10097719869706498,NA,NA,NA,NA,406.69744306153916,1633.1469744070687,5415.6051344841735,343.75925680071225,0.08345903179026429,929.3109281143201,0.087360784556276,0.23596698205426916,0.5857829648642057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCD.4,9,0,0,0,9,0,NA,1993,1993,pre-1993,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,0,0,n,0,0,intact cores,LCBP,20190708,2019.605236,DesMarais,26.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uncertain
(unfarmed since 1993)",0.3822204172506777,0.03958638773229907
76,DM.2.CTRL.1,DM,2,1,0-5cm,CTRL,2019-07-30T00:00:00Z,0.9337425543615215,0.01602023608768967,NA,12.812850000000001,NA,-12.812850000000001,3.515113676092545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1577.16225,1222.0893749999998,355.0728750000003,0.04388926401080673,NA,NA,NA,NA,916.3642192256392,648.9110015927471,2517.9892861580147,253.6140745009233,0.42842121090226964,102.25348997039247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.023097208953483658,0.5713547068770674
77,DM.2.CTRL.1,DM,2,1,5-10cm,CTRL,2019-07-30T00:00:00Z,0.9131550149313391,0.15167785234899328,NA,12.239325000000003,NA,-12.239325000000003,3.82305454113924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440.9336000000003,1174.201480263158,266.7321197368424,0.04123711340206102,NA,NA,NA,NA,820.7449013897972,704.2646885938154,2591.186980564956,248.44981934387985,0.3659127234999738,161.4385601282661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.21132530001271876,0.5234942804435848
78,DM.2.CTRL.1,DM,2,1,10-15cm,CTRL,2019-07-30T00:00:00Z,1.0379141178387445,0.1560486757337151,NA,8.11305,NA,-8.11305,2.1975964037319757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280.3473500000002,943.6210273972603,336.72632260273997,0.03596660244059143,NA,NA,NA,NA,720.7046911290705,525.3310083514398,1829.4396971360754,231.0494986119605,0.4460128150638775,57.270894257022405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.26624361786597067,0.583966048734304
79,DM.2.CTRL.2,DM,2,2,0-5cm,CTRL,2019-07-30T00:00:00Z,0.9413483724262679,0.1357873210633947,NA,13.275225,NA,-13.275225,4.197430903928065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.34255,1323.5577049180329,376.7848450819672,0.040245947456679296,NA,NA,NA,NA,909.5947286622403,660.209255168371,2411.3159505800177,237.05375577911494,0.4346193671998726,89.01627334672233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.19824486442022232,0.6324177065208086
80,DM.2.CTRL.2,DM,2,2,5-10cm,CTRL,2019-07-30T00:00:00Z,0.9653481896759561,0.15214521452145213,NA,10.96245,NA,-10.96245,4.785765332814325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.7179,1172.8530897009964,360.8648102990037,0.038727524204700874,NA,NA,NA,NA,848.0558216679955,623.6832512616814,2426.3444090503326,247.6530863565137,0.4118303782636195,112.9505768976561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.2310351208724939,0.5695574739752354
81,DM.2.CTRL.2,DM,2,2,10-15cm,CTRL,2019-07-30T00:00:00Z,1.1855688820354364,0.16485112563543933,NA,6.4107,NA,-6.4107,6.140971017391305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.9795500000002,901.9189189189188,303.0606310810814,0.04003558718861353,NA,NA,NA,NA,631.1485244847822,586.8048683858806,2132.6796925763097,237.94673309638787,0.3403648249646312,152.72802161284594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.35366789202955473,0.4863854751474253
82,DM.2.CTRL.3,DM,2,3,0-5cm,CTRL,2019-07-30T00:00:00Z,0.7898511822422589,0.22501850481125096,NA,18.289800000000003,NA,-18.289800000000003,4.199493218720153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373.7564,1163.5008724832214,210.25552751677856,0.037011173184358065,NA,NA,NA,NA,754.0674855808543,574.8994624349323,2017.7478660290526,216.71483119882805,0.4243397008630583,80.15819036392574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.25319882766388024,0.6547419450171993
83,DM.2.CTRL.3,DM,2,3,5-10cm,CTRL,2019-07-30T00:00:00Z,1.113377681296703,0.14508851093370367,NA,14.293125,NA,-14.293125,4.004222298010556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.2029000000002,1223.1074528301888,195.09544716981145,0.035886448848420065,NA,NA,NA,NA,821.3683604042551,601.4967563522961,2242.709094335483,243.24275697912321,0.42511534461366357,91.72668038051087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DM.2,0,11,0,0,11,1,2018,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,y,y,NA,y,NA,y,y,y,y,y,NA,NA,y,NA,NA,y,NA,NA,NA,0,0,y,0,0,y,0,0,y,y,y,y,y,0,y,0,y,y,0,0,0,y,0,0,0,0,0,0,0,0,intact cores,IC2019,20190731,2019.668207,NA,1.6682069999999385,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,row crop,0.27858278250153146,0.6330433108642448
